TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,RA (deg),Dec (deg),Mookodi Comp,SHOC Comp
200320748,2683.01,,3,4,3,3,3,4,4,16.2,56.1,43.35,0,0,2,PC,PC,12.4435,0.006,,1,qlp-s04-faintsearch,FAINT,05:05:15.4,-42:07:43.2,3.012,2.436,-14.418,2.436,2459197.662315,0.0013369,1.5292851,3.6e-06,1.167,0.131,3.044325,0.003684,2800.0,3.39267,12.6875,1.85386,623.678,1392.0,18.0,573.731,,6295.5,447.1,,,2.21,0.31,,,,,"4,6,31,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,slightly V-shaped; found in faint-star QLP search,76.31416666666665,-42.12866666666667,6,0
71345362,2691.01,,3,4,3,3,3,4,4,8.0,40.5,26.44,0,0,1,PC,PC,12.5728,0.006,,1,qlp-s04-faintsearch,FAINT,03:00:27.74,-21:16:08.98,4.345,2.156,-18.909,2.156,2459167.794838,0.0047673,3.8821916,4.02e-05,3.126,1.399,2.902793,0.13719,2670.0,126.349,5.57096,,1093.46,,13.0,374.763,,5283.0,,,,0.95,,,,,,"4,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,45.11558333333333,-21.26916111111111,6,1
139445453,2697.01,,3,4,3,3,1,4,4,11.7,33.1,83.53,0,0,0,PC,PC,13.1506,0.007,,1,qlp-s05-faintsearch,FAINT,05:22:37.95,-20:39:14.81,9.1,0.02,7.603,0.025,2459199.867115,0.0040923,4.3169755,2.91e-05,4.523,0.463,5.082264,0.004444,4670.0,4.09313,10.9284,,803.246,1483.0,20.0,911.81,16.2935,5683.0,122.0,4.03,,1.61,,,,1.01,,"5,6,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,80.658125,-20.654113888888887,15,1
44791617,2701.01,,3,4,3,3,3,4,4,7.9,32.0,28.53,0,0,1,PC,PC,12.5257,0.007,,1,qlp-s05-faintsearch,FAINT,04:07:20.87,-27:16:11.06,15.541,0.025,7.037,0.033,2459166.358806,0.0044623,2.169466,1.65e-05,1.653,0.421,1.934333,0.008612,1780.0,7.93164,5.81205,0.506319,643.066,1402.0,9.0,600.01,6.387,5823.0,128.4,4.2,0.08,1.35,0.07,,,1.05,0.129661,"4,5,31",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,61.83695833333333,-27.269738888888888,8,0
169448297,2720.01,,3,4,3,3,3,4,4,15.0,37.2,73.0,0,0,1,PC,PC,12.4742,0.007,,1,qlp-s05-faintsearch,FAINT,05:09:06.52,-12:38:07.1,10.578,0.046,10.741,0.046,2459199.697082,0.0039721,2.1473577,1.37e-05,2.706,0.294,2.500069,0.003133,2300.0,2.88579,10.0889,0.657217,1324.12,1680.0,17.0,850.437,18.21,5834.0,124.7,3.81,0.08,2.12,0.11,,,1.05,0.121756,"5,32",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,77.27716666666667,-12.635305555555554,7,1
51830822,2727.01,,3,4,3,3,1,4,4,24.9,42.5,101.79,0,0,0,PC,PC,13.0537,0.006,,1,qlp-s06-faintsearch,FAINT,06:31:34.97,-34:52:58.33,-6.725,0.028,12.902,0.026,2459227.430602,0.001999,0.6711626,2.5e-06,1.168,0.151,2.532717,0.004614,2330.0,4.24919,12.243,,2181.85,1904.0,14.0,1248.07,25.485,5632.0,122.0,3.67,,2.43,,,,1.0,,"6,7,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,97.89570833333333,-34.882869444444445,28,4
21505121,2734.01,,3,4,3,3,3,4,4,4.8,24.9,26.96,0,0,1,PC,PC,12.6746,0.006,,1,qlp-s06-faintsearch,FAINT,05:43:18.39,-40:23:00.72,1.364,0.022,-25.681,0.03,2459219.30652,0.0030743,4.5879078,3.15e-05,3.464,0.395,2.217164,0.002999,2040.0,2.76207,5.59491,0.357595,474.054,1299.0,13.0,590.401,4.731,5785.0,132.7,4.26,0.08,1.25,0.06,,,1.04,0.130232,"5,6,32,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,85.826625,-40.38353333333333,17,3
134315574,2759.01,,5,5,5,5,5,5,5,36.7,36.8,317.0,0,0,0,EB,FP,13.205,0.006,,1,qlp-s06-faintsearch,FAINT,07:09:25.46,-44:41:00.54,-6.239,0.026,-0.636,0.029,2459963.61295,0.0068325945,1.5971584,9.2e-06,3.429,0.398,5.518684,0.322551,5070.0,297.036,17.7465,,15134.3,3090.0,29.0,1269.03,23.345,6033.0,122.0,3.86,,2.06,,,,1.12,,"6,8,33,61",2021-06-03,2024-08-22,2024-08-22 00:00:00,slightly V-shaped; found in faint-star QLP search; centroid offset  entered near TIC 770789231 (Tmag ~17) in SPOC-s61; retired as TFOP FP/NEB,107.35608333333333,-44.68348333333333,53,3
130611752,2760.01,,5,5,5,5,5,5,5,18.9,52.0,36.99,0,0,1,EB,FP,12.8004,0.006,,1,qlp-s06-faintsearch,FAINT,07:03:00.51,-43:29:35.04,0.082,0.024,3.152,0.026,2459963.18538,0.002476504,0.4405893,1.6e-06,1.075,0.159,2.010472,0.004548,1850.0,4.1889,6.74949,0.490517,4788.57,2317.0,18.0,684.386,6.139,5643.0,135.5,4.1,0.08,1.48,0.08,,,1.0,0.130469,"6,7,8,33,61",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; retired as TFOP FP/NEB; centroid offset near TIC 130611755 (Tmag ~17) in spoc-s61-b0A,105.752125,-43.49306666666667,63,10
78441371,2763.01,TIC 78441371.01,3,4,3,3,1,4,4,,,49.54,0,2,0,PC,PC,11.996,0.018,,1,qlp-s06-faintsearch,FAINT,06:49:59.52,-20:54:24.41,12.007,1.147,9.564,1.15,2459221.156105,0.0011723,3.9980153,8.5e-06,3.793,0.147,5.900696,0.001011,5420.0,0.931293,,,,,43.0,580.471,,,,,,,,,,,,"6,7,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,no radius; found in faint-star QLP search; CTOI from Olmschenk et al. (2021),102.49799999999999,-20.906780555555553,20,4
281987399,2786.01,,3,4,3,3,1,4,4,29.6,26.7,317.0,0,0,0,PC,PC,13.3318,0.014,,1,qlp-s06-faintsearch,FAINT,05:55:38.07,01:10:04.68,6.81,0.046,-2.634,0.043,2459219.995187,0.003129,3.7576217,2.21e-05,4.483,0.344,8.370639,0.006287,7680.0,5.79018,16.0563,,933.592,1539.0,20.0,716.889,14.1675,5605.0,122.0,3.88,,1.89,,,,0.99,,"6,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,88.908625,1.1679666666666668,14,1
270677031,2787.01,,3,4,3,3,1,4,4,10.0,19.0,108.12,0,0,0,PC,PC,13.425,0.006,,1,qlp-s38-tois,FAINT,05:50:13.14,-53:19:50.67,-2.342,0.03,1.095,0.031,2460042.218733,0.007937874,4.3217658,4.71e-05,5.515,1.043,2.870134,0.003391,2640.0,3.12296,12.7289,,977.267,1557.0,21.0,1272.53,23.895,5139.0,122.0,,,2.5,,,,,,"1,4,5,6,7,8,11,27,28,31,32,33,34,37,38,64",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,87.55475,-53.33074166666667,17,2
251209368,2789.01,,5,5,5,5,5,5,5,9.6,33.2,49.92,0,0,0,PC,FP,13.0632,0.019,,1,qlp-s06-faintsearch,FAINT,06:21:54.08,-04:19:17.56,-7.737,0.038,-3.86,0.037,2459209.022223,0.005905,3.0071496,3.9e-05,4.461,0.544,3.599748,0.008594,3310.0,7.91566,8.05598,,1939.81,1848.0,9.0,766.071,14.8115,5906.0,122.0,4.14,,1.45,,,,1.07,,"6,33",2021-06-03,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,95.47533333333332,-4.321544444444444,30,4
5024743,2805.01,,5,5,5,5,5,5,5,40.2,90.1,317.0,0,0,0,EB,FP,10.1015,0.006,,1,qlp-s62-ffi,QLP,09:28:25.73,-38:56:50.57,-11.267,0.052,7.382,0.055,2459990.141393,0.0043343,12.4498835,4.98e-05,5.45,1.484,1.985454,3.113803,1827.0,2863.81,20.0559,5.50204,5588.85,2408.0,25.0,571.204,12.3015,8469.0,152.9,3.96,0.07,2.51,0.09,,,2.1,0.312072,"8,9,35,36,62",2021-06-03,2023-04-12,2023-04-25 12:12:35,TFOP NEB/FP,142.10720833333335,-38.947380555555554,13,2
131581522,2816.01,,5,5,5,5,5,5,5,41.6,97.7,120.07,0,0,0,EB,FP,13.2864,0.006,,1,qlp-s07-faintsearch,FAINT,07:53:23.46,-36:48:01.5,18.914,0.028,1.001,0.029,2459964.260816,0.009067751,3.059168,3.02e-05,4.992,0.448,8.294052,1.422747,7610.0,1309.54,13.504,,6509.45,2502.0,18.0,494.985,3.948,5657.0,122.0,4.37,,1.08,,,,1.0,,"7,8,34,61",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; centroid offset centered on neighboring stars in SPOC-s61; TIC 131581534 (17,118.34774999999999,-36.80041666666666,49,7
128135100,2824.01,,3,4,3,3,1,4,4,35.5,81.4,124.44,0,0,0,PC,PC,13.0931,0.013,,1,qlp-s07-faintsearch,FAINT,07:50:43.24,-28:19:17.98,-4.176,0.025,4.826,0.028,2459963.59828,0.0081223035,2.2087864,3.58e-05,4.045,0.667,5.125899,2.125497,4710.0,1955.74,13.7924,,11768.7,2901.0,10.0,732.634,9.1535,5827.0,122.0,4.23,,1.3,,,,1.05,,"7,34,61",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,117.68016666666665,-28.321661111111112,77,9
307456716,2830.01,,3,5,5,3,3,4,4,10.2,42.8,49.42,0,1,1,PC,APC,11.8365,0.007,,1,qlp-s07-faintsearch,FAINT,08:17:23.23,-17:29:37.52,-28.0,4.5,-8.2,4.7,2459251.243306,0.0039713,4.2555436,2.84e-05,5.058,0.46,2.619782,0.002337,2410.0,2.1524,8.01392,,2367.92,,10.0,566.013,,6053.1,593.2,4.17,1.77,1.68,,,,,,"7,8,34",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,124.34679166666666,-17.493755555555556,39,4
81231810,2838.01,,5,5,5,5,5,5,5,23.0,25.8,317.0,0,0,1,PC,FP,12.9,0.019,,1,qlp-s07-faintsearch,FAINT,07:06:27.96,-18:48:29.12,8.905,0.03,-11.834,0.033,2459223.264644,0.0034122,5.4521068,3.42e-05,4.702,0.746,8.906899,0.011417,8170.0,10.5157,15.3694,0.977517,1153.14,1623.0,25.0,821.496,14.139,5878.0,175.0,4.03,0.08,1.64,0.08,,,1.06,0.136168,"7,33",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,106.6165,-18.80808888888889,66,5
52869977,2852.01,,3,4,3,3,1,4,4,21.5,42.6,72.82,0,0,0,PC,PC,13.3947,0.008,,1,qlp-s07-faintsearch,FAINT,06:48:27.36,-32:27:27.71,6.253,0.026,2.581,0.032,2459253.167438,0.0023909,0.400777,1.6e-06,0.886,0.203,2.173647,0.015555,2000.0,14.3267,10.0625,,3988.82,2214.0,12.0,1232.83,25.415,5635.0,122.0,3.81,,2.07,,,,1.0,,"6,7,33,34",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,102.114,-32.45769722222222,53,5
47587394,2858.01,,3,4,3,3,1,4,4,,,39.49,0,0,0,PC,PC,13.3606,0.008,,1,qlp-s07-faintsearch,FAINT,06:42:39.8,-26:05:02.53,-3.55,2.061,-7.864,2.116,2459225.080496,0.0040222,2.4181961,1.55e-05,1.814,0.77,4.515181,0.078079,4150.0,71.9112,,,473.085,1299.0,11.0,,,5118.6,138.8,,,,,,,,,"6,7,33",2021-06-04,2024-08-22,2024-08-22 00:00:00,no radius; found in faint-star QLP search,100.66583333333332,-26.08403611111111,58,5
157572174,2861.01,,3,4,4,3,1,4,4,11.1,36.3,86.39,0,0,0,PC,PC,13.0316,0.006,,1,spoc-s61-b0A,FAINT,07:07:45.55,-38:26:01.39,-1.862,0.021,8.995,0.022,2459967.674019,0.0045102155,6.62699706228714,0.0024052483,3.9371246113468,0.3665394,5.556834,0.434144,5104.95887711229,399.7815,11.13419248493,1.0524266,492.531532844688,1201.51240656268,10.758942,819.583,8.0015,5940.0,122.0,4.13,,1.48945999145508,,,,1.08,,"6,7,33,34,61",2021-06-04,2024-09-09,2024-09-10 00:00:00,found in faint-star QLP search,106.93979166666665,-38.43371944444444,42,4
157011920,2864.01,,3,4,3,3,1,4,4,30.8,69.6,80.96,0,0,0,PC,PC,12.818,0.019,,1,qlp-s07-faintsearch,FAINT,06:40:35.82,-44:39:41.96,0.1,3.5,0.2,3.2,2459963.053193,0.0017214781,0.4777885,1e-06,1.039,0.146,2.924566,0.004884,2690.0,4.49832,,,2766.96,2020.0,21.0,748.5,,5286.9,948.2,,,,,,,,,"6,7,33,34,61",2021-06-04,2024-08-22,2024-08-22 00:00:00,no radius; V-shaped; found in faint-star QLP search; multiple stars in pixel; distant host; period likely too short to be planetary companion,100.14925000000001,-44.661655555555555,36,2
156949982,2867.01,,3,4,3,3,1,4,4,15.4,38.8,130.22,0,0,0,PC,PC,13.4861,0.006,,1,qlp-s07-faintsearch,FAINT,06:57:22.88,-40:34:44.39,-14.965,0.033,-21.29,0.04,2459965.827646,0.0049694167,5.6392638,2.79e-05,4.436,0.303,7.97682,0.004535,7320.0,4.17687,14.2003,,486.031,1308.0,13.0,1086.1,21.73,5904.0,122.0,4.03,,1.65,,,,1.07,,"6,7,33,34,61",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,104.34533333333333,-40.57899722222223,37,2
155807906,2871.01,,3,4,3,3,1,4,4,17.1,57.5,37.49,0,0,0,PC,PC,13.0777,0.009,,1,qlp-s07-faintsearch,FAINT,08:15:18.16,-29:13:53.94,-4.579,0.025,-5.108,0.028,2459253.168845,0.0040327,0.4057204,2.3e-06,1.201,0.181,2.848362,0.007004,2620.0,6.45081,6.83767,,11661.9,2895.0,10.0,879.564,13.246,6541.0,122.0,4.33,,1.32,,,,1.35,,"7,8,34",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,123.82566666666665,-29.23165,78,7
123106490,2874.01,,5,5,5,5,5,5,5,21.8,88.7,55.0,0,0,1,EB,FP,11.3002,0.006,,1,spoc-s01-s65-b0A-PC,FAINT,07:35:01.25,-43:52:35.5,-4.295,0.045,6.098,0.042,2459963.591728,0.0029154036,3.3004862,1.65e-05,2.95910497513487,0.17594647,2.612785,0.214399,2403.57060412009,197.4491,8.53659840255013,2.9922256,1351.19629108668,1546.31995593827,20.22215,398.13,3.989,6408.0,95.4,4.26,2.01,1.30783998966217,0.055402,,,1.47,0.246486,"7,8,34,61,62",2021-06-04,2024-09-08,2024-09-08 00:00:00,found in faint-star QLP search; centroid offset centered near TIC 123106484 (Tmag~16.5)+ ~700 ppm secondary in SPOC s62; retired as TFOP FP/NEB,113.75520833333333,-43.87652777777778,24,4
385658469,2875.01,,3,4,3,3,3,4,4,14.4,21.2,317.0,0,3,1,PC,PC,12.5365,0.012,,1,qlp-s07-faintsearch,FAINT,07:23:06.89,-11:59:25.89,-0.016,0.073,-0.092,0.066,2459245.620362,0.0047884,3.4142143,2.9e-05,4.212,0.397,3.697793,0.005435,3400.0,5.00577,15.9231,1.76604,5796.83,2430.0,1000.0,1833.11,181.87,8573.0,166.5,3.9,0.11,2.72,0.28,,,2.14,0.309074,"7,34",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,110.77870833333334,-11.990525,43,2
344140617,2880.01,,3,4,3,3,1,4,4,12.3,35.3,115.38,0,0,0,PC,PC,13.2873,0.006,,1,qlp-s07-faintsearch,FAINT,07:13:38.98,-48:41:46.38,-3.973,0.029,12.612,0.035,2459988.872071,0.008510938,4.7799716,3.81e-05,4.976,1.005,5.71513,0.011054,5250.0,10.1806,13.1891,,1774.48,1808.0,20.0,1251.5,26.74,6605.0,122.0,4.07,,1.79,,,,1.38,,"6,7,8,33,61,62",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,108.41241666666667,-48.696216666666665,45,1
320541238,2881.01,,3,4,3,3,1,4,4,19.6,47.5,115.26,0,0,0,PC,PC,13.2222,0.007,,1,qlp-s07-faintsearch,FAINT,07:17:11.42,01:06:52.69,-7.137,0.06,3.407,0.046,2459225.47669,0.0023366,2.9301843,1.64e-05,4.218,0.256,6.839923,0.004268,6280.0,3.93067,13.1989,,1800.37,1814.0,20.0,1059.52,53.65,6032.0,122.0,4.05,,1.65,,,,1.12,,"7,33",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,109.29758333333334,1.1146361111111112,28,1
142405475,2882.01,,3,4,3,3,1,4,4,4.4,24.0,22.03,0,0,0,PC,PC,13.1101,0.017,,1,qlp-s07-faintsearch,FAINT,06:52:09.6,-12:41:22.95,0.448,0.04,-0.962,0.048,2459224.056067,0.015863,2.0083269,4.84e-05,4.37,0.736,1.825571,0.005823,1680.0,5.36292,4.99539,,7012.5,2549.0,9.0,855.978,17.997,6656.0,122.0,4.37,,1.28,,,,1.4,,"6,7,33",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,103.04,-12.689708333333334,56,2
310537530,2896.01,,3,4,3,3,3,4,4,31.1,24.6,317.0,0,0,1,PC,PC,12.8047,0.006,,1,qlp-s37-tois,FAINT,08:35:39.85,-62:06:53.91,-5.293,0.029,9.322,0.023,2460042.380749,0.0027212584,1.3475728,5.6e-06,1.589,0.418,2.793934,0.009069,2570.0,8.35241,18.0939,,1178.75,1632.0,19.0,1362.17,24.81,5434.0,122.0,,,3.36,,,,,,"8,9,10,11,35,36,37,62,63,64",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,128.91604166666667,-62.114975,59,1
308987429,2897.01,,3,4,3,3,1,4,4,4.9,31.7,48.54,0,0,0,PC,PC,13.3406,0.006,,1,qlp-s37-tois,FAINT,08:11:50.46,-61:43:59.8,-14.819,0.033,24.435,0.037,2459310.429548,0.0026138,12.0040505,5.05e-05,3.95,0.186,7.506613,0.003793,6890.0,3.49348,7.9538,,77.3733,826.0,24.0,583.358,5.567,5777.0,122.0,4.47,,0.98,,,,1.04,,"1,4,5,8,9,10,11,31,34,35,36,37",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,122.96025,-61.73327777777778,38,5
268125229,2903.01,,3,4,3,3,3,4,4,7.1,38.3,22.74,0,0,1,PC,PC,12.7318,0.006,,1,qlp-s36-tois,FAINT,07:44:15.69,-51:52:29.44,1.678,0.022,-2.327,0.022,2459964.220375,0.0027882797,3.5947639,2.01e-05,1.81,0.184,3.338337,0.005341,3070.0,4.91927,5.10241,0.341297,176.712,1015.0,12.0,381.002,1.739,5594.0,127.9,4.5,0.08,0.93,0.05,,,0.99,0.124331,"7,8,9,34,35,36,61",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; low SNR,116.065375,-51.87484444444444,11,0
267536225,2904.01,,3,4,3,3,3,4,4,6.3,29.6,39.82,0,0,1,PC,PC,12.5519,0.006,,1,qlp-s36-tois,FAINT,07:36:44.36,-53:12:16.5,5.616,0.027,-10.253,0.024,2459292.3431,0.0074835,7.5010022,9.29e-05,3.977,1.172,2.772163,0.013066,2550.0,12.0342,7.05091,0.608834,534.505,1339.0,11.0,519.895,3.389,5673.0,125.5,4.21,0.08,1.31,0.06,,,1.01,0.124948,"7,8,9,34,35,36",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,114.18483333333333,-53.20458333333334,6,0
192003741,2907.01,,3,4,3,3,3,4,4,15.2,51.0,85.36,0,0,1,PC,PC,12.3447,0.006,,1,qlp-s09-faintsearch,FAINT,09:07:01.29,-36:33:36.23,-8.574,1.178,3.781,1.178,2459274.76139,0.0062894,3.168632,3.22e-05,2.329,0.407,3.076989,0.007307,2830.0,6.73025,,,536.503,1340.0,8.0,931.375,,6020.0,347.7,,,,,,,,,"8,9,35",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,136.755375,-36.560063888888884,54,10
191671884,2908.01,,3,4,3,3,3,4,4,5.6,35.3,28.86,0,0,1,PC,PC,12.6467,0.006,,1,qlp-s09-faintsearch,FAINT,09:03:46.52,-39:13:01.49,-13.668,0.028,0.824,0.028,2459275.14257,0.0050085,5.4631023,4.47e-05,4.067,0.502,3.338337,0.004787,3070.0,4.40887,5.85793,0.346715,874.545,1515.0,12.0,554.906,5.5215,6788.0,138.7,4.55,0.09,1.06,0.04,,,1.46,0.250104,"8,9,35",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,135.94383333333334,-39.217080555555555,32,0
191496430,2909.01,,3,4,3,3,3,4,4,,,65.21,0,0,2,PC,PC,11.3289,0.006,,1,qlp-s09-faintsearch,FAINT,09:02:40.46,-37:01:00.56,-11.065,2.243,6.404,2.105,2459275.206618,0.0029483,3.0688259,1.35e-05,3.95,0.28,3.272994,0.001201,3010.0,1.10582,9.43298,0.576381,4260.44,2250.0,18.0,,,7776.7,228.1,,,1.64,0.09,,,,,"8,9,35",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,135.66858333333332,-37.016822222222224,31,4
89617284,2915.01,,3,4,3,3,3,4,4,26.2,80.3,97.72,0,0,1,PC,PC,12.5254,0.006,,1,qlp-s36-tois,FAINT,08:29:39.38,-55:33:38.55,-10.929,1.237,9.407,1.237,2459297.972286,0.0017014,5.1304425,1.36e-05,2.399,0.382,8.359697,0.010057,7670.0,9.26266,,,160.972,992.0,33.0,455.243,,5003.8,178.7,,,,,,,,,"8,9,10,35,36",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; no stellar radius,127.41408333333332,-55.56070833333333,21,4
44510874,2925.01,,3,4,3,3,3,4,4,23.8,86.7,52.08,0,0,1,PC,PC,11.49,0.007,,1,qlp-s36-tois,FAINT,09:41:52.94,-41:29:00.96,-15.85,0.098,11.659,0.102,2459302.564351,0.0011891,1.5720089,4.7e-06,1.257,0.171,2.968113,0.004361,2730.0,4.01688,8.25698,0.514993,1224.0,1647.0,19.0,504.705,14.1235,7164.0,137.5,4.28,0.09,1.51,0.07,,,1.6,0.271725,"9,35,36",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,145.47058333333334,-41.4836,23,3
34499178,2926.01,,3,4,3,3,1,4,4,18.6,45.5,126.62,0,0,0,PC,PC,13.1845,0.006,,1,qlp-s36-tois,FAINT,09:47:34.64,-44:56:20.12,-12.632,0.031,8.679,0.032,2459303.198309,0.0028352,2.4249041,1.87e-05,4.225,0.293,6.129967,0.004269,5630.0,3.93217,13.9253,,3929.91,2205.0,18.0,1301.83,34.325,6632.0,122.0,4.01,,1.92,,,,1.39,,"9,35,36",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,146.89433333333335,-44.93892222222222,72,6
29336129,2933.01,,5,5,5,5,5,5,5,23.5,62.3,80.42,0,0,1,EB,FP,12.5246,0.006,,1,spoc-s01-s65-b0A-PC,FAINT,08:51:29.21,-47:44:21.14,0.088,0.041,1.337,0.041,2459989.636228,0.006923556,1.63638219397965,0.0004119648,5.2796046260831,0.46635485,2.591343,0.337418,2383.86903865495,310.72556,10.6745488938744,4.354529,4767.18687290574,2119.26513641376,12.793624,762.471,13.8775,6361.0,137.0,4.09,0.08,1.67869997024536,0.0733066,,,1.27,0.192348,"8,9,35,36,62,63",2021-06-04,2024-09-08,2024-09-08 00:00:00,found in faint-star QLP search; centroid offset near TIC 29336132 (Tmag~18.2) in SPOC multisector; retired as TFOP FP/NEB,132.87170833333334,-47.73920555555556,56,2
28945511,2934.01,,3,4,3,3,3,4,4,12.1,55.8,23.54,0,0,1,PC,PC,12.8016,0.006,,1,qlp-s09-faintsearch,FAINT,08:49:51.49,-43:17:08.94,-25.357,0.024,1.121,0.027,2459278.683684,0.0036219,1.1239749,6.2e-06,1.011,0.201,2.38037,0.013417,2190.0,12.3574,5.17993,0.436021,910.705,1530.0,9.0,466.664,3.52,6220.0,130.8,4.56,0.08,0.95,0.04,,,1.2,0.161641,"8,9,35",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,132.46454166666666,-43.28581666666666,41,2
22020459,2936.01,,5,5,5,5,5,5,5,10.1,36.3,42.61,0,0,1,EB,FP,12.5961,0.008,,1,qlp-s09-faintsearch,FAINT,09:51:24.87,-25:35:38.09,-2.838,0.056,2.228,0.058,2459988.479583,0.0052641598,1.3328042,1e-05,2.75,0.284,2.130131,0.002843,1960.0,2.6188,7.33432,0.496805,5718.54,2422.0,14.0,923.797,26.82,6561.0,135.8,4.12,0.09,1.67,0.09,,,1.36,0.22029,"8,9,35,62",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,147.853625,-25.59391388888889,22,3
3840990,2942.01,,3,4,3,3,3,4,4,16.4,41.5,107.54,0,0,1,PC,PC,12.9356,0.006,,1,qlp-s36-tois,FAINT,09:19:16.76,-39:41:17.66,-6.897,0.026,-0.041,0.027,2459303.833626,0.0029723,3.525723,2.05e-05,4.582,0.323,5.147716,0.005106,4730.0,4.70306,12.6783,0.756149,1943.53,1849.0,18.0,1025.86,19.375,6442.0,131.4,4.02,0.09,1.85,0.09,,,1.3,0.206132,"8,9,35,36",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,139.81983333333332,-39.68823888888888,37,3
374847873,2947.01,,5,5,5,5,5,5,5,24.9,79.3,55.58,0,0,0,EB,FP,12.5964,0.006,,1,qlp-s37-tois-FP,FAINT,10:04:15.56,-63:22:37.28,-15.039,3.081,-3.992,3.081,2459332.080551,0.0013192,2.0391741,4.9e-06,0.849,0.24,6.250081,0.033818,5740.0,31.1471,,,131.518,943.0,20.0,440.02,,5371.5,196.5,,,,,,,,,"9,10,11,36,37",2021-06-04,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; TFOP FP; retired as EB,151.06483333333335,-63.37702222222222,77,7
