source_id,parallax,parallax_error,phot_g_mean_mag,bp_rp,phot_rp_mean_flux_over_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error
653342114308040192,27.730107540654185,0.018116744,12.517802,2.242422,2340.5537,3131.0952,953.87836
1112850082507769472,27.730898279423844,0.014841176,13.27818,2.5945177,1745.8115,3021.5608,843.76654
283928743068277376,27.73145443252127,0.33217034,19.635092,-0.0033626556,13.681541,336.04413,22.623951
4579178858373457152,27.732073538905937,0.017217109,11.646714,2.1086397,3056.455,3011.56,1299.9258
3211742119788461440,27.73249503594268,0.0403802,13.56627,2.585516,2018.4952,2714.3206,986.7037
901461516003524992,27.733021694041952,0.016212562,9.682202,1.2990322,5135.716,6383.3433,1903.0114
5946278253067220608,27.733377281721413,0.020036398,12.383567,2.245573,2291.855,3673.443,973.9929
5773460245205396224,27.735824508358267,0.014101384,13.897823,2.8501282,1656.5963,2364.8704,556.7043
423852008701792000,27.736308667668624,0.01477341,12.468119,2.3361168,3681.6047,5221.8354,1675.9203
2715434523901896960,27.736440491397282,0.049510546,15.812903,3.6798725,592.4425,1300.4281,70.887985
790041130815262464,27.737546183346016,0.03766952,15.275606,3.3147907,513.3845,1790.0,159.49463
2907543604986582400,27.7389453962644,0.016310794,14.139473,2.7390423,1484.7484,2007.6058,380.87115
6895515159881644416,27.73930602016857,0.018420143,13.184741,2.59824,789.48425,1831.1274,466.208
5709868512742196608,27.739653916571708,0.18142463,18.336592,1.4954071,87.19004,665.26483,41.498154
1678074272650459008,27.74003160483277,0.012538824,12.1102085,2.19668,1639.0662,3640.4214,1030.8134
4528453610982212352,27.74147138296925,0.01936882,14.026439,2.783492,1527.5475,2452.7588,434.18845
706729107552444672,27.741541068764697,0.18552397,17.608957,4.4436245,265.30316,750.50854,11.229314
1526280988720216960,27.742587839517135,0.018271709,14.330426,2.7409782,1615.702,3065.9019,713.11127
4490074161179945088,27.743076730419947,0.017167397,9.24217,1.2725525,3304.2383,7182.9946,2141.0579
4079486729560839424,27.74572334097278,0.016826931,8.812651,1.1355658,494.3773,1629.1068,433.40613
3201236698501590272,27.74576608655238,0.021601792,7.454958,0.83689165,2072.834,5770.3306,2068.2388
6106343437828635904,27.746090066742898,0.028476447,14.408734,3.0376177,740.10504,1881.7313,294.12527
5210000011010416256,27.74709935884376,0.015705977,12.71565,2.399191,907.86304,1919.0421,442.50766
2932619479493695616,27.74834795890088,0.09233982,16.495838,3.9306755,547.0494,1070.3649,36.290363
6810111590626021504,27.74837458497311,0.017248144,13.529071,2.7361345,922.01166,1938.7423,506.37097
1314452651925645952,27.749859322260434,0.011247202,13.461585,2.4480028,2094.5425,2998.8484,567.0828
4018761080226203264,27.750648393407907,0.027797382,12.536896,2.6830864,758.974,1292.1604,397.57928
4435778215414219520,27.75141237334975,0.050721,16.33469,0.30524635,235.19612,1562.2217,317.30716
3883918657822146944,27.751855224713587,0.16679694,17.460205,0.8747902,83.40494,695.70795,64.68171
1959178507788916736,27.754311280878994,0.013117056,13.739796,2.7114983,2016.9993,3095.7432,763.6769
2399709004073273856,27.754997540104167,0.06336988,15.794383,3.5236807,427.971,1042.8306,48.495033
6009217253564497920,27.755475425229765,0.017807832,13.0222025,2.6501074,1579.8777,2532.3542,640.34186
5482551183847322752,27.75626206707262,0.017174048,6.298124,0.74487686,697.2095,4233.5737,971.15454
529594417061837824,27.757534144660745,0.07246258,17.467155,0.86151314,82.7331,1293.0172,165.29333
1602077094090835968,27.75812939554347,0.014392542,13.381517,2.4779196,1919.2233,2740.5938,785.2387
4869818264496796288,27.758782250390432,0.121463835,14.509778,,,568.63525,
5781114426684039168,27.75913461552358,0.014309315,10.855833,2.1799393,830.55164,1929.2478,449.2718
4681999825679548672,27.761976945277343,0.014384553,12.577023,2.2818003,2047.8671,2001.0453,1092.2272
6276724859176374784,27.761981602864406,0.027523428,14.073882,2.9477625,691.3021,1115.822,286.95154
2632160575526321024,27.761996195249054,0.09421229,16.824232,4.2563353,347.04004,771.74225,18.637772
6899859776999307264,27.76313906650058,0.4161518,19.593771,3.573578,54.190273,277.06958,4.991103
2940796611884222208,27.763336071751965,0.017016742,8.908701,1.1196423,1519.0978,3399.0112,1088.0173
2610488514148352000,27.76354435621058,0.029551197,7.8516903,0.83273506,2388.6743,3388.1963,2111.7485
4044274938335481472,27.765725230512714,0.10796565,17.689276,4.3491726,202.07018,296.1104,10.274156
6393559273981512320,27.766713409186277,0.012640278,10.762161,1.7501907,2920.1482,5078.508,1427.403
574152263218375040,27.76685814915024,0.019957354,14.855856,3.2409725,907.04114,2185.4136,216.10222
439357119819592960,27.76701947881309,0.021990903,7.838883,0.83439016,2289.1807,4254.839,3080.5637
909167580685655552,27.767192009724067,0.08048157,16.451986,3.797289,528.13666,1089.6389,53.000607
740041664173180544,27.76742972797575,0.016353283,10.52794,1.8637533,2127.0112,4478.545,1491.7073
6125355918026888576,27.76783481891459,0.04690514,15.716057,3.7310457,867.02625,1608.6387,145.21605
3429296884940000000,27.768840537756535,0.079718895,16.876333,1.1925163,255.93094,1645.9644,105.73518
1919839768448871552,27.769342645952804,0.23830973,18.603453,,,341.69116,
5891458149515680128,27.769999016341327,0.015507485,11.040418,1.8255634,1910.0197,3778.923,1312.1245
2042895975966933120,27.770163711063613,0.014528853,12.062912,2.2718601,1900.0758,3172.7578,773.1353
1639128849240549632,27.770205203973287,0.013985368,13.881405,2.7176294,317.09583,2464.6953,126.61695
2227081731438097792,27.770904004151078,0.016190628,12.996276,2.5374556,1420.9453,2590.5264,661.63916
1271864477773790848,27.771260209628284,0.08048949,17.24239,4.4912634,550.9229,1643.3232,21.119904
22707874346819712,27.771573257159556,0.018193405,10.325212,1.6618462,1611.9661,2053.2864,883.8395
1314452651925646592,27.771907136415635,0.009806852,9.170107,1.1593304,3528.2432,7442.9224,2329.696
4490080032397205888,27.77246554552339,0.056437455,16.147373,3.767311,553.75433,1202.9728,68.5749
102583129201748864,27.773844184695825,0.19013901,17.13607,4.425392,241.07866,466.54495,9.32994
4309193778176218240,27.774675751796455,0.037835043,15.424761,3.2132902,918.1385,1358.5236,257.88245
2242240320291420544,27.77582872416109,0.1826889,18.915,4.064989,116.473495,555.07587,7.211925
1484942233437321728,27.776054094419443,0.023358306,11.27613,2.3999062,476.813,1023.769,249.66302
3765030252217994240,27.778991402389618,0.04590348,14.950346,3.482418,820.965,1188.6116,152.75404
3169997305413832320,27.779592230401892,0.03111819,12.920208,2.6604128,752.16907,1592.9357,436.90826
5287961677547964928,27.782672931352884,0.15421823,17.806425,2.2441406,67.70121,153.50111,12.887244
1639128849240549504,27.784469782587337,0.01473185,11.360507,2.0568848,2181.046,3118.3416,1081.5745
3820908635732191744,27.784740151542586,0.021036634,14.163899,2.947486,982.25543,1528.0754,244.9567
3705195654068130176,27.785672410148333,0.062171828,16.147785,3.690918,542.90607,1291.5521,84.19626
413242962751081600,27.787008044180975,0.0142224915,13.19094,2.5672798,3477.4207,4214.566,1149.1807
5018380839669573248,27.78705749634644,0.025717398,15.009437,3.1385584,1358.2692,2666.3643,267.03387
2958868635970761472,27.788872466346728,0.24484766,19.11587,4.0993595,96.09009,443.444,7.223789
5946326459776827264,27.789780555576435,0.033858795,15.03069,3.236905,875.77783,1590.4766,248.14197
2227081731441517184,27.790836699909914,0.019399656,14.838951,3.0439568,370.98737,1561.6067,162.4716
6208649077782080000,27.79108693024518,0.026743256,7.788024,0.8759718,2524.8606,5015.438,1690.6776
6146837763881753856,27.792498765088084,0.024964571,11.183242,2.0059814,2073.6829,3200.0244,1127.4163
6250856339874268544,27.79425011800812,0.027043613,12.765689,2.4920635,1381.6167,1692.563,734.03455
6181665894202396288,27.79530218660345,0.044883076,15.275941,3.375657,475.49628,1256.104,135.95241
1717831754117743232,27.795855621401365,0.0648754,16.615797,3.9714088,396.343,931.8574,33.90558
2378247533531439744,27.796015833494078,0.07935367,16.331985,3.8617935,418.29767,1162.5043,46.30622
3199115603133450880,27.79725246277121,0.01749454,13.646236,2.279542,1908.6404,2809.245,966.30896
3690395231125833600,27.79825842197457,0.09628883,17.27544,0.9648285,135.11801,1142.6599,107.112015
3173599339864084096,27.799489097795078,0.014991343,10.641592,1.5270939,851.4401,1990.228,559.9585
827864743125454976,27.79951910362417,0.039082665,15.408078,3.525072,433.18256,1177.6746,131.46834
3734670056115812352,27.800121117006928,0.022362582,14.334696,2.7182627,928.7348,2494.1282,349.3834
5719262293418946432,27.800876874327113,0.012667245,10.515199,1.7935276,3436.0803,5913.547,1869.9125
3770393876095976960,27.801370426945635,0.25321484,18.748827,3.8959656,91.10316,339.28,4.947639
4302294720696768640,27.801704066253013,0.015009902,9.023451,1.2053471,2467.6108,5927.9067,1994.6945
6542744756848872448,27.803388135610096,0.021746306,8.361325,1.005487,739.5269,1865.448,500.1968
2257140386478701568,27.804249530455785,0.015706273,7.4282885,0.79107857,3717.9553,6918.3564,2050.0244
1192485918706966912,27.80747360198143,0.041342713,15.575001,3.3685102,516.9416,1665.2184,124.10868
2023428435419149440,27.807490495930544,0.015667846,13.884035,2.8221502,1799.9548,3043.3203,708.74615
4302293037069575040,27.808259698436064,0.062488586,16.169098,3.7332516,731.25916,1509.6566,108.71804
2888625545357317248,27.80873544161678,0.011052104,13.048408,2.5459404,1537.3744,2215.1187,522.1263
4661036537007578240,27.80891582706005,0.015242186,11.649168,2.1072521,2932.2659,3337.511,1111.734
3455901389839906560,27.809193542782587,0.063705035,15.466641,3.7603254,315.3386,781.74567,92.20261
1312783593274596864,27.81134686690506,0.013027333,13.701664,2.7860956,1378.3287,2582.1182,479.11014
1705819589584418688,27.812310016067812,0.022581127,5.9170847,0.5732031,280.49606,2459.0803,555.6068
5060105897197110144,27.812323049350464,0.02385499,8.24852,0.9817629,7721.001,10104.433,6812.733
2223566008650624896,27.813301153037372,0.016099745,14.3459635,3.0924473,680.152,1382.9713,234.2818
2610488514148351360,27.81335016316558,0.05546747,16.3549,0.60055065,227.49959,1398.6658,188.28275
6419674564929535488,27.81378653544152,0.013458994,13.300613,2.7842255,2402.2678,3051.4272,892.4358
6237185523394594816,27.81481808790682,0.25197843,18.916687,3.978056,123.06348,454.46017,6.9125957
3105749748629384576,27.814957019921465,0.02350729,7.746349,0.87426186,438.411,1412.494,375.9306
6077459920215623808,27.816902138792948,0.018815925,12.134179,2.3314037,2957.8062,3641.4602,1600.195
219381333141465728,27.817943678811808,0.018016186,13.072928,2.376792,2252.3503,2139.8672,860.7127
3835743693290897152,27.818143473477438,0.039356817,7.388994,0.80700064,1553.9021,4089.0388,1968.5527
2257139871082620544,27.8183093715134,0.020506475,15.073249,3.1913757,1710.2019,2868.5796,339.81674
3300315443626902016,27.818817765165903,0.022345021,9.632934,1.4316845,1551.7231,3452.7832,1080.6625
30836976127809024,27.818870571815804,0.048022456,13.224575,2.694048,83.27907,1357.6936,85.26789
3528871819044810368,27.819860007335123,0.047510855,15.721505,0.26655102,463.58273,2139.2002,511.47446
