TIC_ID,TIC_ra,TIC_dec,TIC_pmra,TIC_pmdec,TIC_Tmag,TIC_contratio,CTL_flag,CST_flag,MovingGroup,NameInLocalFile,LocalFile
264626576,80.813573,5.494784,-1.17322,-1.17175,14.852,0.0,False,False,GAIAPMS,b'3237811609201881088',pms_ZARI.dat
264679930,82.168781,1.225937,0.0,0.0,12.696,0.0,False,False,GAIAPMS,b'3221986647580887296',pms_ZARI.dat
264683455,82.231967,3.646878,-4.62528,-3.31194,14.207,0.0,False,False,GAIAPMS,b'3236083761038013696',pms_ZARI.dat
264739211,82.400793,3.50015,0.0,0.0,12.831,0.0,False,False,GAIAPMS,b'3236031053199515136',pms_ZARI.dat
264739875,82.419665,2.661111,-2.03822,-0.412891,13.122,0.0,False,False,GAIAPMS,b'3223849284702000000',pms_ZARI.dat
264743032,82.553216,1.758791,0.0,0.0,14.52,0.0,False,False,GAIAPMS,b'3223541838059020288',pms_ZARI.dat
264758627,260.562243,7.361157,-0.610564,-6.64121,14.536,0.0,False,False,GAIAPMS,b'4394066077151793920',pms_ZARI.dat
264771911,117.348392,-53.98661,0.0,0.0,13.568,0.0,False,False,GAIAPMS,b'5488594855670264576',pms_ZARI.dat
264925560,117.760679,-54.126247,-12.945,4.23032,15.057,0.0,False,False,GAIAPMS,b'5488548779261254016',pms_ZARI.dat
264925680,117.755975,-54.027081,-25.0174,15.3987,15.478,0.0,False,False,GAIAPMS,b'5488550286791506048',pms_ZARI.dat
264926223,117.904143,-54.250999,-34.874,13.4176,15.725,0.0,False,False,GAIAPMS,b'5488532389666092544',pms_ZARI.dat
264996848,346.945268,66.168022,12.429,0.872104,14.966,0.0,False,False,GAIAPMS,b'2211998768370183808',pms_ZARI.dat
265125815,293.733637,-74.452965,1.26852,1.6305,12.834,0.0,False,False,GAIAPMS,b'6367493770298907776',pms_ZARI.dat
265145712,316.938845,73.592505,18.5523,9.13572,13.583,0.0,False,False,GAIAPMS,b'2276738081729485696',pms_ZARI.dat
265149491,308.141014,53.383736,7.63862,1.9737,11.414,0.0,False,False,GAIAPMS,b'2181893585948850304',pms_ZARI.dat
265165751,94.058637,5.807305,8.12171,-27.1665,15.534,0.0,False,False,GAIAPMS,b'3318018126298200704',pms_ZARI.dat
265171675,127.774006,0.70076,1.77439,-2.33144,12.289,0.0,False,False,GAIAPMS,b'3077031393965664000',pms_ZARI.dat
265176813,298.124357,-79.766509,18.3611,-9.30377,13.606,0.0,False,False,GAIAPMS,b'6361697282435054976',pms_ZARI.dat
265177293,298.006388,-80.199281,6.86092,7.01147,11.82,0.007244268,True,False,GAIAPMS,b'6361624057536153728',pms_ZARI.dat
265256216,94.233417,4.475698,7.98642,-19.7703,13.699,0.0,False,False,GAIAPMS,b'3317584270175130112',pms_ZARI.dat
265309024,319.777959,70.544395,7.95089,1.7775,10.806,0.0,False,False,GAIAPMS,b'2272368794320501760',pms_ZARI.dat
265428350,358.560898,77.388725,19.4242,0.0257921,13.155,0.0,False,False,GAIAPMS,b'2233683096173504256',pms_ZARI.dat
265490721,321.689705,-60.143972,7.31552,-15.5538,12.577,0.0,False,False,GAIAPMS,b'6452399879260372224',pms_ZARI.dat
265539145,174.477172,-59.03022,-22.2371,-9.97546,12.808,0.0,False,False,GAIAPMS,b'5336423752099328768',pms_ZARI.dat
265544500,94.644364,2.701046,-0.979207,-12.6016,16.031,0.0,False,False,GAIAPMS,b'3124642240314253440',pms_ZARI.dat
265718533,94.896197,3.306679,-3.76297,-6.8517,14.441,0.0,False,False,GAIAPMS,b'3125243333875058560',pms_ZARI.dat
265719501,94.895603,2.820546,-0.338924,-9.62208,13.203,0.0,False,False,GAIAPMS,b'3124649906833117056',pms_ZARI.dat
265884222,59.873879,53.860773,21.9172,-34.4298,13.544,0.02147045,False,False,GAIAPMS,b'252173752044912000',pms_ZARI.dat
266010097,95.327184,4.17622,-9.48254,-5.59548,14.502,0.0,False,False,GAIAPMS,b'3125442276760520832',pms_ZARI.dat
266028765,314.34927,18.944842,-1.87308,-28.12,12.407,0.0,False,False,GAIAPMS,b'1813403538188331264',pms_ZARI.dat
266071449,95.410735,2.753429,-3.73374,-1.98256,14.835,0.0,False,False,GAIAPMS,b'3124960587587669376',pms_ZARI.dat
266169201,174.968147,-55.933392,-29.5201,-4.02016,13.115,0.0,False,False,GAIAPMS,b'5343179701275133824',pms_ZARI.dat
266271836,236.293717,-52.844899,-30.7317,-33.2873,12.468,0.0,False,False,GAIAPMS,b'5885861360428778112',pms_ZARI.dat
266396502,60.804871,48.014992,-9.1823,4.51282,11.29,0.4600042,True,False,GAIAPMS,b'246757282889939712',pms_ZARI.dat
266566774,258.387875,-37.086058,-3.68449,-15.0693,11.119,0.955339134,True,False,GAIAPMS,b'5973806274691743488',pms_ZARI.dat
266664958,243.195154,-48.024008,-10.7605,-13.8404,11.147,0.532955348,True,False,GAIAPMS,b'5983823104821697536',pms_ZARI.dat
266678684,320.16303,-34.696295,5.81713,4.81115,10.265,0.0,False,False,GAIAPMS,b'6782712001382644096',pms_ZARI.dat
266688033,321.097708,46.257584,23.8036,0.138339,15.294,0.0,False,False,GAIAPMS,b'1972147002624249472',pms_ZARI.dat
266732503,175.596809,-55.901226,0.0,0.0,12.252,0.0,False,False,GAIAPMS,b'5343142558397185024',pms_ZARI.dat
266780828,61.747065,48.004623,-18.9682,7.8926,12.231,0.0,False,False,GAIAPMS,b'246323285035249920',pms_ZARI.dat
266877979,0.329512,-76.773852,23.3868,11.5838,13.91,0.02054869,False,False,GAIAPMS,b'4684119443580191872',pms_ZARI.dat
266932001,175.492821,-59.539658,-1.6099,-4.27877,10.867,0.296939939,True,False,GAIAPMS,b'5336344415416469760',pms_ZARI.dat
267023429,263.025278,-39.873818,0.069246,-42.9023,10.872,0.0,False,False,GAIAPMS,b'5961653578828921600',pms_ZARI.dat
267538654,271.070751,16.209827,0.0,0.0,11.754,0.0,False,False,GAIAPMS,b'4501987885065204864',pms_ZARI.dat
267606628,114.441175,-49.204407,0.0,0.0,13.315,0.08941544,False,False,GAIAPMS,b'5494242943822708096',pms_ZARI.dat
267607829,114.453079,-50.068722,-12.6948,7.2756,14.565,0.0,False,False,GAIAPMS,b'5493957723634615296',pms_ZARI.dat
267637094,176.12262,-55.726105,-34.3238,-4.94057,13.551,0.0,False,False,GAIAPMS,b'5343898988034171904',pms_ZARI.dat
267713352,176.251984,-55.798004,0.0,0.0,13.378,0.182610288,False,False,GAIAPMS,b'5343897441845868288',pms_ZARI.dat
267845661,176.428253,-57.657925,-36.4428,-6.27034,10.35,0.0,False,False,GAIAPMS,b'5341813867326388224',pms_ZARI.dat
267846412,176.295326,-57.775906,0.0,0.0,13.996,0.0,False,False,GAIAPMS,b'5341817578178557184',pms_ZARI.dat
268018471,66.685379,27.945372,0.0,0.0,13.919,0.0,False,False,GAIAPMS,b'152466120624336896',pms_ZARI.dat
268029494,176.53316,-57.771572,-28.6488,-3.19382,11.36,0.0,False,False,GAIAPMS,b'5341811045495214208',pms_ZARI.dat
268048472,115.670956,-48.886719,0.0,0.0,14.803,0.0,False,False,GAIAPMS,b'5494307711930023552',pms_ZARI.dat
268053312,298.061616,62.14074,-13.8336,-7.78813,13.457,0.0,False,False,GAIAPMS,b'2241109575664997376',pms_ZARI.dat
268076922,66.97658,28.342436,0.0,0.0,12.928,0.0,False,False,GAIAPMS,b'152856722130424832',pms_ZARI.dat
268078496,67.075382,29.600046,5.40025,-26.1607,10.908,0.0,False,False,GAIAPMS,b'165096206396035456',pms_ZARI.dat
268133764,176.51,-54.284794,-31.1595,-14.9071,12.206,0.0,False,False,GAIAPMS,b'5344457574296329600',pms_ZARI.dat
268154673,298.71092,45.686424,4.98928,2.77727,16.053,0.0,False,False,GAIAPMS,b'2079438893447165056',pms_ZARI.dat
268182779,116.029419,-49.61982,-15.8373,11.581,14.72,0.0,False,False,GAIAPMS,b'5494029913445129472',pms_ZARI.dat
268213352,321.790271,13.205413,3.6203,-3.85621,11.907,0.0,False,False,GAIAPMS,b'1747022963201609344',pms_ZARI.dat
268222290,67.535173,29.517323,2.93342,-15.6459,14.28,0.0,False,False,GAIAPMS,b'153091016889688704',pms_ZARI.dat
268226344,354.009229,16.32863,20.7099,-1.67222,12.904,0.0,False,False,GAIAPMS,b'2819766465003764480',pms_ZARI.dat
268251479,176.823867,-56.231865,-30.3236,-13.6858,13.479,0.0,False,False,GAIAPMS,b'5342372419227246336',pms_ZARI.dat
268363919,104.962151,-5.244078,-6.17274,-3.955,15.17,0.0,False,False,GAIAPMS,b'3101393827161526144',pms_ZARI.dat
268378140,272.915068,87.716469,0.759348,-6.40033,12.161,0.0,False,False,GAIAPMS,b'2305137882959255808',pms_ZARI.dat
268393820,276.541905,84.344399,10.4734,22.9081,14.584,0.0,False,False,GAIAPMS,b'2302814443091736320',pms_ZARI.dat
268515187,68.853837,29.442484,2.95676,-10.5957,14.881,0.0,False,False,GAIAPMS,b'158862009826781312',pms_ZARI.dat
268539465,176.963712,-56.366337,-22.2501,-6.08054,13.389,0.0,False,False,GAIAPMS,b'5342369292491441664',pms_ZARI.dat
268549134,176.889603,-54.107761,-35.5789,-0.812437,13.079,0.0,False,False,GAIAPMS,b'5344477812183609728',pms_ZARI.dat
268644887,117.415317,-52.182613,-13.6972,9.2799,13.289,0.0,False,False,GAIAPMS,b'5489777586585392000',pms_ZARI.dat
268665785,177.261469,-57.003815,-37.1549,-7.6406,12.974,0.285777837,False,False,GAIAPMS,b'5342275627839946752',pms_ZARI.dat
268758250,117.446981,-48.649193,0.0,0.0,12.293,0.0,False,False,GAIAPMS,b'5518104991847598464',pms_ZARI.dat
268762884,117.639055,-49.482121,0.0,0.0,15.48,0.0,False,False,GAIAPMS,b'5517300355493661056',pms_ZARI.dat
268764100,117.798696,-50.137741,-17.4998,12.7609,11.862,0.0,False,False,GAIAPMS,b'5517037434775143808',pms_ZARI.dat
268776024,105.392253,-4.416343,-4.92188,5.14732,12.626,0.0,False,False,GAIAPMS,b'3101735393018315904',pms_ZARI.dat
268779818,105.409832,-5.75134,-3.2309,0.963144,15.033,0.0,False,False,GAIAPMS,b'3101299303522766208',pms_ZARI.dat
268794834,177.121547,-58.782768,-24.7008,6.59848,12.452,0.0,False,False,GAIAPMS,b'5341614168525487744',pms_ZARI.dat
268807298,280.241245,-68.777107,3.87425,-2.22744,14.685,0.0,False,False,GAIAPMS,b'6432205905112575232',pms_ZARI.dat
268902533,177.473462,-58.727924,0.0,0.0,13.192,0.0,False,False,GAIAPMS,b'5341696666252037376',pms_ZARI.dat
268914377,118.049981,-48.498615,0.0,0.0,15.88,0.0,False,False,GAIAPMS,b'5518190925553638016',pms_ZARI.dat
268955160,323.076826,-0.952536,8.16502,-8.58128,14.579,0.0,False,False,GAIAPMS,b'2686748540411378560',pms_ZARI.dat
268960074,323.334026,-2.667654,-15.4767,-36.0378,10.787,0.0,False,False,GAIAPMS,b'2672872707964315648',pms_ZARI.dat
269065273,118.490493,-48.091823,-25.026,39.7368,13.706,0.0,False,False,GAIAPMS,b'5518232981873838592',pms_ZARI.dat
269074844,70.913021,4.140743,-0.320952,-5.13878,12.834,0.0,False,False,GAIAPMS,b'3281341034026940288',pms_ZARI.dat
269078560,75.565376,0.873401,-4.65372,-8.40582,15.341,0.0,False,False,GAIAPMS,b'3228623364189331072',pms_ZARI.dat
269078818,75.603145,1.484247,-1.29383,-3.11719,15.763,0.0,False,False,GAIAPMS,b'3228963564255682176',pms_ZARI.dat
269088762,105.77828,-3.862062,2.73695,-14.1979,13.128,0.0,False,False,GAIAPMS,b'3101831054829262208',pms_ZARI.dat
